latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
10.3601,105.3777,312.4,1.1,1,2024-10-20,0251,Terra,MODIS,52,61.03,293.4,7.9,D,0
10.1634,105.9338,315.9,1.2,1.1,2024-10-20,0251,Terra,MODIS,70,61.03,294.2,9.4,D,2
9.6448,105.9585,314.7,1.2,1.1,2024-10-20,0251,Terra,MODIS,46,61.03,294,8.6,D,0
9.6352,105.957,314.9,1.2,1.1,2024-10-20,0251,Terra,MODIS,43,61.03,293.9,8.5,D,0
9.5587,105.9827,313.1,1.2,1.1,2024-10-20,0251,Terra,MODIS,66,61.03,293.2,6.4,D,0
10.238,106.3703,314.9,1.2,1.1,2024-10-20,0251,Terra,MODIS,32,61.03,293.4,8,D,2
10.5998,106.1613,313.5,1.2,1.1,2024-10-20,0251,Terra,MODIS,50,61.03,290.7,8.8,D,0
10.4866,106.3597,313.9,1.2,1.1,2024-10-20,0251,Terra,MODIS,61,61.03,293.4,7.7,D,2
10.3582,106.384,317,1.2,1.1,2024-10-20,0251,Terra,MODIS,0,61.03,294.3,10.5,D,2
10.9204,106.2624,326.4,1.2,1.1,2024-10-20,0251,Terra,MODIS,81,61.03,293.8,22.7,D,0
10.9187,106.2731,327.3,1.2,1.1,2024-10-20,0251,Terra,MODIS,82,61.03,293.4,24.4,D,0
10.8194,106.5953,318.3,1.3,1.1,2024-10-20,0251,Terra,MODIS,21,61.03,295.4,12.5,D,2
10.6233,106.6684,315.6,1.3,1.1,2024-10-20,0251,Terra,MODIS,16,61.03,293.9,10,D,0
10.922,106.2517,313.5,1.2,1.1,2024-10-20,0251,Terra,MODIS,59,61.03,293.4,7.3,D,0
10.8903,106.5262,319.5,1.2,1.1,2024-10-20,0251,Terra,MODIS,74,61.03,294.9,15.6,D,0
9.8937,105.6465,317.7,1.7,1.3,2024-10-21,0651,Aqua,MODIS,68,61.03,293.1,18.1,D,0
10.9186,106.2758,316,1.5,1.2,2024-10-21,0652,Aqua,MODIS,67,61.03,294.4,14.1,D,0
12.6219,109.1573,310,1,1,2024-10-21,0652,Aqua,MODIS,22,61.03,275,8.3,D,0
11.9214,106.5714,305.8,1.4,1.2,2024-10-21,0652,Aqua,MODIS,32,61.03,282.2,7.1,D,0
11.858,107.0134,317.4,1.3,1.1,2024-10-21,0652,Aqua,MODIS,29,61.03,289.3,13.8,D,0
11.8481,107.0152,322.1,1.3,1.1,2024-10-21,0652,Aqua,MODIS,53,61.03,290.6,20.5,D,0
11.4857,106.6176,313.7,1.4,1.2,2024-10-21,0652,Aqua,MODIS,38,61.03,293.5,9.7,D,0
11.4662,106.8745,314.3,1.3,1.1,2024-10-21,0652,Aqua,MODIS,44,61.03,294,10,D,0
11.391,106.6006,313.5,1.4,1.2,2024-10-21,0652,Aqua,MODIS,31,61.03,293.5,9,D,0
11.2312,106.6265,318.2,1.4,1.2,2024-10-21,0652,Aqua,MODIS,16,61.03,296,13.4,D,0
11.0567,105.8469,313.7,1.6,1.2,2024-10-21,0652,Aqua,MODIS,64,61.03,293.5,13,D,0
11.1944,106.7152,318.5,1.4,1.2,2024-10-21,0652,Aqua,MODIS,73,61.03,295.7,17.8,D,0
11.1319,106.5208,313.4,1.4,1.2,2024-10-21,0652,Aqua,MODIS,49,61.03,295.3,12.9,D,0
11.134,106.5335,316.6,1.4,1.2,2024-10-21,0652,Aqua,MODIS,64,61.03,295.2,17.5,D,0
11.0359,105.9941,313.7,1.6,1.2,2024-10-21,0652,Aqua,MODIS,58,61.03,294,10.1,D,0
11.1337,106.598,315.6,1.4,1.2,2024-10-21,0652,Aqua,MODIS,35,61.03,295.6,13.6,D,2
11.1357,106.6105,318.5,1.4,1.2,2024-10-21,0652,Aqua,MODIS,53,61.03,296.8,16.7,D,2
11.0911,106.7755,321.4,1.4,1.2,2024-10-21,0652,Aqua,MODIS,52,61.03,293.8,16.3,D,0
11.0843,106.8635,311.5,1.4,1.2,2024-10-21,0652,Aqua,MODIS,52,61.03,288.5,9.2,D,0
10.9165,106.2625,315.1,1.5,1.2,2024-10-21,0652,Aqua,MODIS,65,61.03,294.1,13,D,0
10.7761,106.4728,326.1,1.5,1.2,2024-10-21,0652,Aqua,MODIS,80,61.03,296.4,29.3,D,0
10.7781,106.4857,317.5,1.5,1.2,2024-10-21,0652,Aqua,MODIS,42,61.03,293.9,13.7,D,0
10.7384,106.4392,312.5,1.5,1.2,2024-10-21,0652,Aqua,MODIS,53,61.03,292.9,9.5,D,0
10.8146,106.9141,315.4,1.4,1.2,2024-10-21,0652,Aqua,MODIS,9,61.03,293.4,12,D,2
10.5027,105.4852,311.4,1.7,1.3,2024-10-21,0652,Aqua,MODIS,35,61.03,292.9,10.1,D,0
21.4164,107.2887,313.4,1,1,2024-10-21,0654,Aqua,MODIS,65,61.03,295.5,6.7,D,0
21.2547,107.202,311.7,1,1,2024-10-21,0654,Aqua,MODIS,58,61.03,293.2,6.5,D,0
21.0174,106.5314,307.7,1,1,2024-10-21,1421,Terra,MODIS,72,61.03,295.3,5.7,N,2
21.423,107.2266,313.2,1.3,1.1,2024-10-22,0230,Terra,MODIS,55,61.03,296,7.1,D,0
21.4209,107.2319,317.2,1.3,1.1,2024-10-22,0230,Terra,MODIS,69,61.03,296.2,12,D,0
21.241,106.546,313.2,2,1.4,2024-10-23,0636,Aqua,MODIS,68,61.03,284,23.9,D,0
21.2443,106.5637,310.6,2,1.4,2024-10-23,0636,Aqua,MODIS,63,61.03,282.9,17.6,D,0
21.323,107.2393,307.5,1.8,1.3,2024-10-23,0636,Aqua,MODIS,54,61.03,288.1,12.1,D,0
21.2531,106.6767,308.5,1.9,1.4,2024-10-23,0636,Aqua,MODIS,37,61.03,287.3,14,D,0
21.6437,106.3792,308.1,2,1.4,2024-10-23,0636,Aqua,MODIS,60,61.03,287.1,16.9,D,0
21.5293,106.7313,330.1,1.9,1.3,2024-10-23,0636,Aqua,MODIS,86,61.03,289.6,66.8,D,0
21.5202,106.7195,316,1.9,1.3,2024-10-23,0636,Aqua,MODIS,73,61.03,288.6,28.8,D,0
21.5233,106.7365,335.6,1.9,1.3,2024-10-23,0636,Aqua,MODIS,89,61.03,289,86,D,0
10.8189,107.4994,322.5,1.2,1.1,2024-10-24,0713,Aqua,MODIS,74,61.03,294.1,17.7,D,0
10.8137,107.5323,328.5,1.2,1.1,2024-10-24,0713,Aqua,MODIS,81,61.03,295.7,26.7,D,0
20.456,105.6547,303.7,1.2,1.1,2024-10-24,0716,Aqua,MODIS,50,61.03,273.2,7,D,0
21.1748,103.3499,309.3,1,1,2024-10-24,0716,Aqua,MODIS,63,61.03,292.2,7,D,0
19.3232,105.7268,317.1,1.2,1.1,2024-10-24,0716,Aqua,MODIS,67,61.03,272.3,19.3,D,0
19.3245,105.7371,311,1.2,1.1,2024-10-24,0716,Aqua,MODIS,45,61.03,270.6,12.9,D,0
22.5044,102.8441,318.5,1,1,2024-10-24,0717,Aqua,MODIS,73,61.03,290,14,D,0
23.2892,104.892,311.6,1.2,1.1,2024-10-24,0717,Aqua,MODIS,67,61.03,295.2,7.6,D,0
22.3665,103.3007,319,1,1,2024-10-24,0717,Aqua,MODIS,76,61.03,292,13.8,D,0
21.9061,107.0193,304.3,1.1,1,2024-10-25,0251,Terra,MODIS,57,61.03,282.6,6.6,D,0
23.4216,105.4361,320.5,1,1,2024-10-25,0251,Terra,MODIS,79,61.03,291.8,16.8,D,0
22.3067,106.6476,309.1,1.1,1,2024-10-25,0251,Terra,MODIS,66,61.03,295.2,6.8,D,0
22.4037,105.0671,310.9,1,1,2024-10-25,0251,Terra,MODIS,67,61.03,292.7,7.1,D,0
22.4261,104.8475,313,1,1,2024-10-25,0251,Terra,MODIS,71,61.03,293.1,8.5,D,0
21.4142,107.3249,308.8,1.1,1.1,2024-10-25,0251,Terra,MODIS,66,61.03,285.4,9,D,0
22.3856,103.5446,306.1,1.1,1,2024-10-25,0251,Terra,MODIS,32,61.03,286.7,5.8,D,0
21.8753,105.0791,307,1,1,2024-10-25,0251,Terra,MODIS,58,61.03,292.8,5,D,0
21.4643,107.1904,307.5,1.1,1.1,2024-10-25,0251,Terra,MODIS,63,61.03,287.2,7.3,D,0
21.4389,107.2297,305.1,1.1,1.1,2024-10-25,0251,Terra,MODIS,57,61.03,286.7,5.3,D,0
21.1634,107.2171,313,1.1,1.1,2024-10-25,0251,Terra,MODIS,71,61.03,284.4,13.6,D,0
21.5091,106.3015,302.6,1,1,2024-10-25,0251,Terra,MODIS,29,61.03,286.1,3.3,D,0
21.8063,104.5396,306.5,1,1,2024-10-25,0251,Terra,MODIS,55,61.03,294,4.1,D,0
17.937,106.2169,307.1,1.1,1.1,2024-10-25,0252,Terra,MODIS,61,61.03,296.5,5.3,D,0
19.1714,105.4504,316.8,1,1,2024-10-25,0252,Terra,MODIS,76,61.03,291.7,13.6,D,0
19.2797,105.7704,322.2,1,1,2024-10-25,0252,Terra,MODIS,70,61.03,288.5,19.6,D,0
19.5775,105.0126,310.5,1,1,2024-10-25,0252,Terra,MODIS,70,61.03,294.4,7.5,D,0
19.5789,105.0032,311.7,1,1,2024-10-25,0252,Terra,MODIS,72,61.03,294.6,8.4,D,0
19.5782,105.6899,309.3,1,1,2024-10-25,0252,Terra,MODIS,68,61.03,281.9,8.2,D,0
20.5249,105.5353,301.1,1,1,2024-10-25,0252,Terra,MODIS,25,61.03,283.8,3.2,D,0
19.1699,105.4601,303.7,1,1,2024-10-25,0252,Terra,MODIS,50,61.03,289.7,3.7,D,0
17.9354,106.2273,315.6,1.1,1.1,2024-10-25,0252,Terra,MODIS,74,61.03,296.7,12.7,D,0
15.7631,108.2999,309.6,1.6,1.2,2024-10-25,0253,Terra,MODIS,46,61.03,294.7,11.9,D,0
11.9367,106.4622,317.6,1.4,1.2,2024-10-25,0254,Terra,MODIS,48,61.03,300.7,12.7,D,0
9.9093,105.3142,312.1,1.3,1.1,2024-10-25,0254,Terra,MODIS,57,61.03,297.7,6.4,D,2
9.9962,105.7494,315.3,1.3,1.1,2024-10-25,0254,Terra,MODIS,44,61.03,298.1,8.1,D,2
9.9733,106.345,312.7,1.5,1.2,2024-10-25,0254,Terra,MODIS,0,61.03,297,9.4,D,0
10.4727,106.3103,314,1.4,1.2,2024-10-25,0254,Terra,MODIS,52,61.03,297.5,10.9,D,0
10.4855,106.3643,316.8,1.4,1.2,2024-10-25,0254,Terra,MODIS,67,61.03,299.3,13.9,D,2
11.0573,105.8516,314,1.3,1.1,2024-10-25,0254,Terra,MODIS,52,61.03,298.4,8.6,D,0
10.9831,106.5855,316.5,1.5,1.2,2024-10-25,0254,Terra,MODIS,48,61.03,300.2,11.7,D,2
9.3661,105.3778,311.9,1.3,1.1,2024-10-25,0255,Terra,MODIS,55,61.03,296.7,7,D,0
9.4337,105.4064,310.8,1.3,1.1,2024-10-25,0255,Terra,MODIS,49,61.03,296.7,5.9,D,0
10.5971,106.1537,316.7,1.4,1.2,2024-10-26,0655,Aqua,MODIS,23,61.03,293.5,13.1,D,0
10.5888,106.1674,318.3,1.4,1.2,2024-10-26,0655,Aqua,MODIS,64,61.03,292,15.9,D,0
11.6805,106.1222,315.5,1.3,1.1,2024-10-26,0655,Aqua,MODIS,72,61.03,290.4,14.3,D,0
18.6038,105.3878,312.2,1.2,1.1,2024-10-26,0657,Aqua,MODIS,70,61.03,289.7,10.4,D,0
18.5892,105.4778,319,1.2,1.1,2024-10-26,0657,Aqua,MODIS,78,61.03,288.7,17.1,D,0
17.8853,105.8728,300.2,1.1,1.1,2024-10-26,0657,Aqua,MODIS,19,61.03,277.2,4.3,D,0
18.2717,105.6881,304.8,1.1,1.1,2024-10-26,0657,Aqua,MODIS,28,61.03,280.5,5.2,D,0
17.8599,106.0143,317.6,1.1,1.1,2024-10-26,0657,Aqua,MODIS,54,61.03,288,15.9,D,0
19.0155,105.0717,303.9,1.2,1.1,2024-10-26,0657,Aqua,MODIS,45,61.03,283.4,4.8,D,0
18.8372,104.9911,313.8,1.2,1.1,2024-10-26,0657,Aqua,MODIS,71,61.03,279.1,15.8,D,0
18.6021,105.3772,311.1,1.2,1.1,2024-10-26,0657,Aqua,MODIS,68,61.03,289.1,9.7,D,0
20.8802,105.152,311.8,1.1,1.1,2024-10-26,0658,Aqua,MODIS,67,61.03,296.3,8.8,D,0
20.8819,105.1628,310.3,1.1,1.1,2024-10-26,0658,Aqua,MODIS,64,61.03,295.7,7.4,D,0
20.8014,105.5327,320.9,1.1,1,2024-10-26,0658,Aqua,MODIS,78,61.03,282.6,20.2,D,0
20.5004,105.4953,313.2,1.1,1,2024-10-26,0658,Aqua,MODIS,72,61.03,293.8,9.1,D,0
20.4816,105.4353,319.7,1.1,1,2024-10-26,0658,Aqua,MODIS,79,61.03,293.4,15,D,0
20.4056,105.6649,314.5,1.1,1,2024-10-26,0658,Aqua,MODIS,72,61.03,294.7,8.2,D,0
20.4072,105.6749,310.4,1.1,1,2024-10-26,0658,Aqua,MODIS,66,61.03,294.3,5.3,D,0
20.4087,105.6849,310.1,1.1,1,2024-10-26,0658,Aqua,MODIS,41,61.03,293.6,5,D,0
20.1569,105.3215,311.7,1.1,1.1,2024-10-26,0658,Aqua,MODIS,69,61.03,297.5,7.4,D,0
19.7958,105.2596,301.9,1.1,1.1,2024-10-26,0658,Aqua,MODIS,32,61.03,282.8,3.1,D,0
19.7206,105.3653,304.8,1.1,1.1,2024-10-26,0658,Aqua,MODIS,57,61.03,283.5,5.3,D,0
19.7223,105.3759,304.8,1.1,1.1,2024-10-26,0658,Aqua,MODIS,57,61.03,282,5.3,D,0
19.7305,105.4278,311.1,1.1,1.1,2024-10-26,0658,Aqua,MODIS,70,61.03,281.2,10,D,0
19.4695,105.1937,302.7,1.2,1.1,2024-10-26,0658,Aqua,MODIS,41,61.03,279.5,4.9,D,0
19.4074,105.2665,312.1,1.2,1.1,2024-10-26,0658,Aqua,MODIS,71,61.03,281.4,11.6,D,0
19.1882,105.175,315,1.2,1.1,2024-10-26,0658,Aqua,MODIS,73,61.03,279.1,15.2,D,0
22.2815,106.067,307.8,1,1,2024-10-26,0658,Aqua,MODIS,53,61.03,289.5,5.7,D,0
22.0351,106.2078,325.9,1,1,2024-10-26,0658,Aqua,MODIS,82,61.03,297,20.2,D,0
22.0206,106.5494,308.9,1,1,2024-10-26,0658,Aqua,MODIS,55,61.03,295.6,4.3,D,0
21.8422,106.096,341.4,1,1,2024-10-26,0658,Aqua,MODIS,91,61.03,296.7,42.7,D,0
21.8437,106.1058,331.3,1,1,2024-10-26,0658,Aqua,MODIS,86,61.03,295.9,26.7,D,0
21.8096,106.0621,310.8,1,1,2024-10-26,0658,Aqua,MODIS,62,61.03,296.6,5.6,D,0
21.7511,106.1086,317.1,1,1,2024-10-26,0658,Aqua,MODIS,73,61.03,296.3,10.1,D,0
21.6743,105.9685,311.8,1,1,2024-10-26,0658,Aqua,MODIS,65,61.03,297.3,6,D,0
19.7854,105.4339,309.8,1.1,1.1,2024-10-26,0658,Aqua,MODIS,67,61.03,280.4,9.1,D,0
22.5516,106.6341,309.1,1,1,2024-10-26,0658,Aqua,MODIS,48,61.03,296.2,4.2,D,0
21.8413,103.0525,308,1.4,1.2,2024-10-26,0658,Aqua,MODIS,62,61.03,292.4,9.4,D,0
22.3097,105.953,310.2,1,1,2024-10-26,0658,Aqua,MODIS,62,61.03,296.5,7.1,D,0
21.9345,103.7256,305.7,1.3,1.1,2024-10-26,0658,Aqua,MODIS,54,61.03,288.3,6.6,D,0
21.9365,103.7373,306.7,1.3,1.1,2024-10-26,0658,Aqua,MODIS,57,61.03,288.9,7.4,D,0
21.8066,107.3643,322,1,1,2024-10-26,0658,Aqua,MODIS,79,61.03,294.5,16,D,0
21.8079,107.3737,326.3,1,1,2024-10-26,0658,Aqua,MODIS,82,61.03,292.4,20.8,D,0
21.4923,106.4832,309.1,1,1,2024-10-26,0658,Aqua,MODIS,52,61.03,291.7,4.1,D,0
21.5914,107.8536,339.9,1,1,2024-10-26,0658,Aqua,MODIS,79,61.03,289.7,41.1,D,0
20.8465,103.5058,313,1.4,1.2,2024-10-26,0658,Aqua,MODIS,72,61.03,286.5,16.9,D,0
21.1429,105.3509,314.2,1.1,1,2024-10-26,0658,Aqua,MODIS,43,61.03,297.8,9.5,D,0
20.8104,103.5334,303.2,1.4,1.2,2024-10-26,0658,Aqua,MODIS,49,61.03,287.8,6.2,D,0
21.9965,102.5739,308.4,1,1,2024-10-29,0720,Aqua,MODIS,59,61.03,295.8,4.5,D,0
21.9543,103.0036,313.8,1,1,2024-10-29,0720,Aqua,MODIS,70,61.03,296.5,9.1,D,0
21.9529,102.9937,309.9,1,1,2024-10-29,0720,Aqua,MODIS,63,61.03,296.3,6.1,D,0
22.5147,104.9301,311.3,1,1,2024-10-30,0255,Terra,MODIS,67,61.03,294.8,6.9,D,0
21.7893,106.2235,319.6,1.1,1.1,2024-10-30,0255,Terra,MODIS,78,61.03,292.8,17.4,D,0
21.9166,106.3458,308,1.1,1.1,2024-10-30,0255,Terra,MODIS,64,61.03,292.5,6.5,D,0
21.9183,106.3351,305.7,1.1,1.1,2024-10-30,0255,Terra,MODIS,57,61.03,292.9,4.5,D,0
22,105.878,332.7,1.1,1,2024-10-30,0255,Terra,MODIS,87,61.03,293.8,33.5,D,0
22.1776,104.9566,309,1,1,2024-10-30,0255,Terra,MODIS,62,61.03,294.6,5.2,D,0
22.0038,106.8062,308.3,1.2,1.1,2024-10-30,0255,Terra,MODIS,65,61.03,291.6,7.6,D,0
21.3737,106.3896,307.9,1.2,1.1,2024-10-30,0255,Terra,MODIS,62,61.03,286.6,7.5,D,0
21.402,106.394,304.4,1.2,1.1,2024-10-30,0255,Terra,MODIS,38,61.03,286.3,4.7,D,0
21.6574,106.0052,313.7,1.1,1,2024-10-30,0255,Terra,MODIS,71,61.03,293.5,10.9,D,0
21.8159,105.3342,311.9,1,1,2024-10-30,0255,Terra,MODIS,68,61.03,293.8,7.9,D,0
21.6431,106.6244,305.5,1.2,1.1,2024-10-30,0255,Terra,MODIS,57,61.03,287.9,5.6,D,0
10.0262,105.0839,313.6,1.4,1.2,2024-10-30,0258,Terra,MODIS,52,61.03,294.9,9.6,D,2
10.2181,103.9648,313.9,1.2,1.1,2024-10-30,0258,Terra,MODIS,0,61.03,295.9,6.7,D,2
11.0513,106.1222,313.7,1.6,1.2,2024-10-30,0258,Terra,MODIS,51,61.03,295.3,10.9,D,0
11.1436,106.334,317.7,1.6,1.3,2024-10-30,0258,Terra,MODIS,56,61.03,297.1,17.4,D,0
9.174,105.1534,315.8,1.4,1.2,2024-10-30,0258,Terra,MODIS,51,61.03,294.5,12.9,D,2
9.9498,105.1168,313.5,1.4,1.2,2024-10-30,0258,Terra,MODIS,39,61.03,294.8,8.3,D,2
9.4283,105.3999,313,1.4,1.2,2024-10-31,0658,Aqua,MODIS,28,61.03,295,8.2,D,0
9.0516,105.4204,318.1,1.4,1.2,2024-10-31,0658,Aqua,MODIS,65,61.03,295.9,15.9,D,0
9.1965,105.6956,315.6,1.4,1.2,2024-10-31,0658,Aqua,MODIS,48,61.03,296.5,9.9,D,0
9.2263,105.5593,317.3,1.4,1.2,2024-10-31,0658,Aqua,MODIS,68,61.03,295.6,13.3,D,0
9.2027,105.4099,324,1.4,1.2,2024-10-31,0658,Aqua,MODIS,77,61.03,295.5,25.5,D,0
9.248,105.6311,317.9,1.4,1.2,2024-10-31,0658,Aqua,MODIS,69,61.03,295.9,14.7,D,0
9.2449,105.5437,318.3,1.4,1.2,2024-10-31,0658,Aqua,MODIS,70,61.03,295.5,14.6,D,0
9.1831,105.1489,312.8,1.5,1.2,2024-10-31,0658,Aqua,MODIS,45,61.03,294.5,8.9,D,2
9.3706,105.3706,320.6,1.4,1.2,2024-10-31,0658,Aqua,MODIS,74,61.03,295.6,20.4,D,0
9.4096,105.4158,317.9,1.4,1.2,2024-10-31,0658,Aqua,MODIS,71,61.03,295.5,15,D,0
9.4546,105.454,318.6,1.4,1.2,2024-10-31,0658,Aqua,MODIS,72,61.03,294.3,17.4,D,0
10.1205,106.0901,315.6,1.3,1.1,2024-10-31,0658,Aqua,MODIS,62,61.03,294.7,10.7,D,0
10.0239,105.0781,314.2,1.5,1.2,2024-10-31,0658,Aqua,MODIS,0,61.03,296,7.9,D,2
10.1666,105.9335,317.3,1.3,1.1,2024-10-31,0658,Aqua,MODIS,37,61.03,297.8,10.8,D,2
10.6588,107.6626,317.9,1,1,2024-10-31,0659,Aqua,MODIS,71,61.03,297.6,9.6,D,0
10.9474,107.8642,318.7,1,1,2024-10-31,0659,Aqua,MODIS,71,61.03,295.2,12,D,0
11.1835,108.4037,323.1,1,1,2024-10-31,0659,Aqua,MODIS,76,61.03,301.1,9.8,D,0
11.0432,107.4538,316.4,1.1,1,2024-10-31,0659,Aqua,MODIS,67,61.03,296.4,8.4,D,0
11.1347,106.5414,315.3,1.1,1.1,2024-10-31,0659,Aqua,MODIS,40,61.03,298.3,7.9,D,0
11.2308,106.6235,314.4,1.1,1.1,2024-10-31,0659,Aqua,MODIS,53,61.03,296.3,7.7,D,0
11.5243,106.2571,315.9,1.2,1.1,2024-10-31,0659,Aqua,MODIS,64,61.03,294.5,10,D,0
11.5864,106.5317,312.6,1.1,1.1,2024-10-31,0659,Aqua,MODIS,60,61.03,296.6,5.8,D,0
11.7132,106.0955,311.9,1.2,1.1,2024-10-31,0659,Aqua,MODIS,42,61.03,295.3,6.4,D,0
12.2919,108.9011,307.2,1,1,2024-10-31,0659,Aqua,MODIS,52,61.03,283.4,5.4,D,0
12.4879,109.0429,307.9,1,1,2024-10-31,0659,Aqua,MODIS,47,61.03,279.1,6.9,D,0
12.5484,108.8256,309.5,1,1,2024-10-31,0659,Aqua,MODIS,60,61.03,284,6.8,D,0
12.704,108.6248,320,1,1,2024-10-31,0659,Aqua,MODIS,76,61.03,290.9,14.8,D,0
21.3448,106.7153,315.8,1,1,2024-10-31,0701,Aqua,MODIS,64,61.03,299.4,7.6,D,0
21.3572,104.8822,312.8,1.1,1,2024-10-31,0701,Aqua,MODIS,61,61.03,297.1,8.2,D,0
